job_aptitude_exam,same_industry,unexcused_absences,hs_gpa,job_offered,good_behavior,high_school,enrolled_late,instructor,sensitive_01,sensitive_02,sensitive_03,sensitive_04,sensitive_05,sensitive_06,sensitive_07,sensitive_08,sensitive_09,sensitive_10,sensitive_11,sensitive_12,sensitive_13,sensitive_14,sensitive_15,sensitive_17,sensitive_18,sensitive_19,sensitive_20,sensitive_22,sensitive_23,sensitive_24,sensitive_25
97.0,0,4,2.572,1,0.0,49,0,inst_4,-0.6,0.34,-0.05,-0.38,0,0,-2.35,-0.59,-0.68,1.0,-2.02,-2.13,0.06,-0.8456799999999999,0,1,0,-0.46,1,1,-0.34,1,-0.08
82.0,0,2,2.674,1,0.0,133,0,,1.98,0.37,0.04,0.32,0,0,-1.3,0.07,-0.18,1.0,-0.58,-0.54,0.59,0.5776599999999998,1,1,1,0.37,0,0,0.5,1,0.01
97.0,0,1,3.12,1,0.0,163,0,inst_4,-0.53,-0.42,0.48,2.06,1,1,1.18,-0.74,1.78,0.0,-1.43,-1.71,-1.47,-5.5864,1,0,0,0.72,0,0,-1.18,1,-0.09
94.0,0,0,3.2760000000000002,1,0.0,358,0,inst_5,-0.89,0.47,-1.09,0.38,1,1,1.19,-1.02,-0.09,,-0.4,0.44,0.9,1.9484,0,1,0,0.14,1,0,1.28,0,0.35
104.0,0,0,1.704,1,0.0,311,0,inst_7,-0.93,1.8,0.19,0.06,1,0,0.38,-0.15,2.04,0.0,0.01,-1.59,-0.74,-2.26096,0,0,1,0.64,0,1,0.71,1,-0.47
95.0,0,4,2.61,1,1.0,25,0,inst_4,0.92,-0.35,-1.2,1.01,1,1,0.17,0.85,1.54,0.0,-0.95,0.51,0.51,0.33109999999999995,0,0,1,0.52,1,1,0.85,0,1.4
102.0,0,0,2.205,1,0.0,305,0,inst_2,-0.76,-0.33,0.23,0.97,0,0,-0.31,-0.33,-0.87,,-1.69,-2.49,-2.59,-6.71095,0,0,1,0.32,1,1,1.26,1,2.36
95.0,0,1,3.48,1,0.0,277,0,inst_1,0.89,-0.85,0.73,0.64,0,1,0.72,0.73,0.28,,1.55,0.49,-0.14,-1.4872,0,0,0,-1.44,0,0,0.7,1,-1.41
95.0,0,3,2.165,0,0.0,279,0,inst_3,0.34,-0.23,-0.91,0.55,0,0,-0.6,0.96,-0.04,1.0,0.44,-0.42,-1.78,-4.8537,0,0,0,0.61,0,1,-0.08,0,0.51
82.0,0,1,3.719,0,0.0,320,0,inst_2,0.62,0.73,0.88,-0.2,1,0,-0.13,-0.05,2.17,0.0,0.2,-0.8,-0.65,-3.41735,0,1,0,1.69,0,0,-1.99,0,0.0
103.0,0,4,2.932,1,0.0,359,0,inst_3,0.71,-0.28,-1.45,0.44,1,1,0.47,2.07,0.1,1.0,-0.22,-0.99,-0.83,-3.43356,0,1,0,1.05,0,1,0.18,0,-1.04
74.0,0,3,3.187,0,,149,0,inst_3,1.56,0.8,-0.4,0.23,0,0,-0.48,0.44,-0.72,1.0,-0.86,-0.77,-2.67,-9.50929,1,1,0,0.1,1,0,-0.1,1,-0.82
78.0,0,0,3.117,1,1.0,92,0,inst_7,1.1,1.03,-0.3,0.72,0,1,-0.16,0.76,1.81,,0.8,1.82,0.2,-0.3765999999999999,1,0,1,-0.41,0,0,1.52,1,-0.39
91.0,0,2,3.387,1,0.0,360,0,inst_6,-0.81,-0.09,0.12,0.79,0,1,0.28,2.64,-1.01,0.0,0.09,-0.49,0.62,1.09994,0,0,0,-0.76,1,0,-0.44,0,0.39
111.0,0,3,2.609,1,0.0,73,0,inst_5,-0.37,-2.52,-0.12,1.7,0,0,0.59,-0.5,1.62,1.0,-0.01,0.34,-0.56,-2.46104,0,1,0,-0.68,0,0,-0.1,0,-0.35
103.0,0,1,2.8930000000000002,1,,95,0,inst_7,-0.95,-0.46,-1.05,-1.42,0,1,-0.11,1.45,-1.14,,-1.01,1.52,1.1,2.1823,1,1,0,-0.89,0,1,1.27,0,-1.06
97.0,0,1,3.0989999999999998,1,0.0,361,0,inst_5,1.27,-0.15,1.21,0.19,0,0,2.47,-0.18,0.18,1.0,0.42,-0.15,1.21,2.74979,1,1,0,-0.13,1,1,-0.39,1,1.78
99.0,0,1,1.392,1,1.0,238,0,inst_5,1.33,-0.5,1.26,-1.08,0,1,-0.87,-0.16,-0.44,1.0,0.31,-0.92,0.27,-0.62416,1,1,0,-0.85,0,0,0.05,0,-1.53
96.0,0,4,2.5180000000000002,1,1.0,362,0,inst_5,0.77,0.41,-1.07,0.22,0,1,-0.32,0.6,1.22,,0.15,0.37,-0.46,-2.15828,0,0,0,0.12,0,1,-0.07,0,2.49
91.0,0,1,3.105,0,0.0,257,0,inst_5,-1.27,-0.44,-0.13,-0.03,0,0,1.89,0.19,-0.63,0.0,2.85,-0.38,-0.03,-1.09315,1,1,0,-1.4,0,1,0.95,0,0.45
115.0,0,5,3.207,1,0.0,256,0,inst_4,-0.08,-1.26,-0.24,1.29,1,0,1.16,-1.49,0.27,0.0,-2.03,0.17,1.38,3.42566,0,1,1,-0.66,1,1,-0.44,0,-0.31
102.0,0,2,3.8310000000000004,1,0.0,195,0,inst_4,0.1,-1.59,0.02,-0.49,1,1,1.58,0.03,0.17,0.0,0.76,0.43,-0.28,-2.07268,0,1,0,0.5,1,1,1.4,1,0.48
109.0,0,1,3.4760000000000004,1,1.0,160,0,inst_8,1.05,1.27,0.22,-0.1,0,1,1.57,-0.51,-0.66,0.0,0.18,0.89,-0.45,-2.5642,1,1,1,0.77,1,0,-1.98,0,0.31
88.0,0,2,3.415,1,1.0,363,0,inst_3,0.56,0.32,-0.65,1.54,1,0,-1.29,0.47,0.76,1.0,0.64,-0.85,1.78,5.0787,0,1,0,-0.2,1,0,-0.41,1,-0.22
82.0,0,1,3.535,0,1.0,37,0,inst_3,0.45,-1.35,-0.71,0.63,0,1,0.75,0.87,-1.83,,0.09,0.06,-0.9,-4.1815,1,1,1,1.09,0,1,-1.29,1,0.61
85.0,0,0,3.2539999999999996,1,0.0,151,0,inst_4,-1.42,0.51,-0.39,0.1,1,0,-0.81,1.37,1.49,1.0,-0.68,-0.13,-1.01,-4.2865400000000005,0,0,1,-0.57,1,0,1.19,1,0.02
84.0,0,3,1.716,1,1.0,347,0,,-0.15,1.1,0.0,1.85,0,0,0.2,0.57,0.46,0.0,-0.12,2.24,0.76,0.30416,1,1,0,-0.39,0,1,-1.09,1,-0.35
103.0,0,3,2.908,1,0.0,364,0,inst_3,1.07,-0.41,0.01,0.1,1,1,0.42,-0.92,-1.75,1.0,0.67,-1.37,0.68,0.97744,0,0,0,0.43,1,0,0.78,1,0.41
93.0,0,0,3.312,1,0.0,181,0,inst_2,-1.42,-2.2,-1.58,-0.72,0,0,-0.67,-1.26,0.13,,-1.44,1.06,-0.18,-1.5961599999999998,0,1,1,-0.53,1,1,-1.73,1,0.68
114.0,0,2,3.62,1,,365,0,inst_8,-1.01,-0.88,0.64,-0.57,1,1,0.82,0.41,-0.06,,0.63,1.4,-0.59,-3.1358,1,1,0,-0.74,0,0,1.97,0,-1.08
105.0,0,1,2.592,1,0.0,366,0,inst_4,1.73,-1.61,0.8,-0.08,1,0,-0.92,0.4,1.28,,0.2,1.46,0.58,0.50336,1,1,1,-1.44,1,1,-0.9,0,0.1
87.0,0,1,3.31,1,0.0,181,0,inst_4,1.36,0.74,-1.18,0.75,0,1,0.97,-1.24,1.14,0.0,-0.53,0.86,0.94,2.1114,1,1,1,0.37,0,1,0.55,1,1.62
99.0,0,1,1.6540000000000001,1,,367,0,inst_4,0.8,-0.48,-2.37,-0.03,0,1,-1.62,-0.23,-1.57,,0.62,0.84,-1.11,-2.8359400000000003,0,0,1,0.89,1,1,0.82,1,0.59
109.0,0,1,3.1189999999999998,1,0.0,368,0,inst_7,0.53,0.65,-0.65,-0.56,1,0,-1.09,0.79,0.27,,-0.23,-1.5,1.44,3.49136,1,0,0,1.18,0,0,1.39,1,1.19
107.0,0,2,2.154,1,0.0,39,0,inst_6,0.74,-1.72,-2.16,0.29,0,0,-0.57,-0.52,0.7,,0.72,1.09,1.9,3.0926,0,1,0,0.81,1,1,1.08,1,-0.27
93.0,0,3,2.935,0,1.0,165,0,,0.73,1.0,-2.07,1.69,0,0,1.42,-0.03,-0.26,0.0,-0.83,0.77,-0.21,-1.61635,0,1,1,-0.41,0,1,-0.05,1,0.29
87.0,0,0,3.1630000000000003,1,0.0,241,0,inst_7,1.09,0.24,0.42,-0.53,1,1,1.21,-1.35,0.39,1.0,0.97,-0.54,-0.05,-1.15815,1,0,1,-1.75,0,0,-0.19,0,0.49
86.0,0,1,3.136,0,0.0,369,0,inst_6,-0.79,1.06,0.36,0.31,0,1,-0.1,-1.16,-0.98,,2.03,1.54,-2.19,-7.867839999999999,0,0,0,-0.6,1,1,0.94,0,0.05
95.0,0,2,2.8339999999999996,1,1.0,370,0,inst_4,0.33,-0.18,0.43,-1.45,1,0,-1.6,-0.39,-1.87,,-0.94,1.15,-0.39,-2.1052600000000004,0,0,0,-0.64,0,1,0.46,1,-0.1
92.0,0,1,3.215,1,1.0,19,0,inst_5,1.55,-0.4,0.24,-0.03,0,1,0.34,-1.57,0.46,1.0,-2.11,0.91,2.73,7.7769499999999985,1,1,0,-0.47,0,1,1.13,0,0.29
103.0,0,2,3.745,1,0.0,194,0,inst_4,-0.16,1.39,-1.14,-1.0,0,1,-1.46,0.99,1.73,,1.27,0.37,-1.43,-6.35535,0,1,1,0.78,0,1,-1.01,0,0.79
114.0,0,0,3.812,1,0.0,371,0,inst_6,0.8,1.59,0.81,0.67,1,0,-0.58,-1.99,1.31,,0.96,0.18,2.4,8.1488,1,0,0,-0.77,0,0,0.32,1,0.1
109.0,0,1,3.503,1,0.0,223,0,inst_6,1.89,0.39,0.28,-1.7,0,1,-0.87,0.98,-1.24,,0.18,-1.35,-1.27,-5.44881,0,1,0,0.49,1,1,1.63,0,0.18
102.0,0,1,3.537,1,0.0,372,0,inst_10,1.29,-0.46,-1.3,-1.42,0,0,-0.4,0.6,0.16,1.0,-0.31,-0.41,1.31,3.6334699999999995,0,1,0,-0.96,1,1,-0.18,1,1.43
105.0,0,0,3.091,1,0.0,373,0,inst_4,0.08,0.53,1.25,-0.37,0,1,1.17,0.89,-0.08,1.0,2.15,-0.5,-1.41,-5.3583099999999995,1,1,1,-1.12,1,0,-0.44,0,1.09
114.0,0,0,3.265,1,0.0,239,0,inst_6,0.1,0.08,-0.45,-0.61,1,0,0.35,-0.64,-0.48,,0.6,-0.11,0.21,-0.31435,0,0,0,1.34,0,1,-0.44,1,-1.91
103.0,0,1,2.9219999999999997,1,0.0,374,0,inst_5,0.67,1.01,-0.64,-0.6,0,0,0.82,1.57,-0.02,,-1.14,-0.76,0.9,1.6298000000000004,0,1,1,-1.83,1,0,0.34,0,-1.16
82.0,0,5,3.307,1,1.0,249,0,inst_6,-0.23,-0.34,0.15,-0.12,0,0,-0.49,-0.08,-0.47,,0.3,0.57,-0.46,-2.52122,0,1,1,-0.11,1,0,-0.79,1,-0.06
100.0,0,1,2.877,1,,189,0,inst_5,1.6,0.91,1.83,-1.47,0,0,-0.6,0.59,0.44,,0.63,-0.02,0.39,0.12202999999999985,1,0,1,2.05,1,1,-1.21,0,2.09
110.0,0,2,3.017,1,,375,0,inst_9,-0.59,-0.56,-1.26,0.24,1,1,0.02,-0.23,-0.3,1.0,-1.24,-0.47,0.25,-0.24575,1,1,0,0.94,1,1,0.58,0,0.27
106.0,0,3,2.465,1,,376,0,inst_4,-0.09,0.21,-0.36,-0.12,1,1,0.48,0.76,1.77,0.0,0.56,-0.24,1.77,3.3630499999999994,0,0,1,1.68,1,1,-1.24,0,-2.06
113.0,0,1,3.5639999999999996,1,0.0,106,0,inst_7,-1.21,0.45,-0.21,0.31,0,0,-0.59,-0.86,-0.67,,0.04,0.86,0.7,1.4947999999999997,1,1,0,0.88,1,0,0.11,0,1.54
94.0,0,0,3.815,1,,377,0,inst_3,-0.04,-0.32,-0.83,-0.73,1,1,-1.54,-0.8,0.12,,0.78,-1.84,-0.58,-3.2127,0,0,0,-0.88,1,1,0.2,0,0.11
96.0,0,3,3.468,1,0.0,378,0,,1.64,0.33,0.22,-1.23,0,1,-0.84,-1.01,-0.78,,1.46,-0.73,0.77,1.6703599999999998,1,0,1,-0.6,1,1,1.06,1,0.92
95.0,0,2,2.762,1,0.0,149,0,inst_2,0.39,-1.95,0.15,0.81,1,0,0.73,-1.11,0.67,,1.15,-0.28,0.52,0.43624,0,0,1,-0.07,1,1,-0.41,0,-2.98
113.0,0,0,3.4819999999999998,1,0.0,334,0,inst_7,0.5,0.72,0.61,0.09,0,1,-0.41,-1.78,-0.0,,0.02,0.74,-1.88,-7.54616,0,1,0,1.47,0,0,0.74,1,-0.66
96.0,0,1,3.4139999999999997,1,1.0,94,0,inst_2,0.12,-0.67,2.89,0.75,1,0,-0.41,1.46,1.25,1.0,-0.77,-1.24,2.13,6.27182,0,0,1,1.1,1,0,0.72,1,-0.47
80.0,0,1,3.677,0,,379,0,inst_2,0.08,-1.41,1.1,-1.5,1,1,-2.14,-0.54,-1.66,0.0,-0.2,-0.33,-0.07,-1.25739,1,1,1,-0.72,1,0,-1.19,0,-0.66
108.0,0,0,3.5869999999999997,1,0.0,380,0,inst_3,-1.01,0.3,-0.06,0.18,1,0,-2.27,-1.13,-0.91,1.0,-0.25,0.18,-0.31,-2.1119700000000003,1,0,1,-1.01,0,1,0.56,0,-0.72
103.0,0,2,3.2939999999999996,1,0.0,381,0,inst_6,0.8,-0.55,0.37,-1.19,0,0,0.83,0.19,0.73,,-0.28,1.71,-0.29,-1.9552599999999998,0,1,0,-0.48,0,1,0.56,1,0.02
106.0,0,0,3.784,1,0.0,106,0,inst_1,0.56,-0.86,0.21,-0.06,0,0,-0.0,-0.72,-0.93,,1.58,-0.21,-0.49,-2.85416,1,0,1,-0.52,0,0,0.16,0,-0.09
100.0,0,0,3.2739999999999996,1,0.0,350,0,inst_4,1.5,1.62,0.82,-0.79,1,1,-0.03,0.82,0.84,0.0,-0.42,1.61,-0.45,-2.4733,0,0,0,-0.32,0,1,1.74,1,-0.0
96.0,0,0,3.1919999999999997,1,0.0,382,0,inst_4,0.58,0.52,0.15,-0.51,1,0,1.22,1.02,-0.38,,0.89,0.45,0.39,0.2448800000000002,0,0,1,-1.17,1,0,1.32,0,0.37
94.0,0,1,3.2960000000000003,1,0.0,40,0,inst_3,0.49,0.24,-0.79,1.1,1,1,1.0,-0.15,0.76,0.0,-1.14,-1.81,1.83,5.031680000000001,1,0,1,1.59,0,1,-0.77,0,0.79
116.0,0,3,3.137,1,1.0,356,0,inst_4,0.11,0.09,1.39,1.47,0,1,-0.96,1.77,0.78,,0.44,-0.8,-1.17,-4.6702900000000005,1,1,1,-0.79,0,0,1.03,1,-0.43
91.0,0,1,3.484,1,0.0,142,0,inst_6,0.09,-0.68,-1.7,0.04,1,1,-0.2,-1.43,-0.69,,1.45,-0.02,-0.88,-4.065919999999999,0,1,1,1.16,0,1,2.11,1,0.91
112.0,0,2,2.303,1,0.0,202,0,inst_4,-1.14,0.94,1.77,0.35,1,1,0.41,0.51,0.44,0.0,1.41,-0.21,-0.99,-3.2799699999999996,0,1,1,-1.64,1,1,-1.12,0,0.69
83.0,0,0,2.715,1,0.0,191,0,inst_4,-0.67,1.74,0.22,-2.42,1,1,-0.17,-0.87,-0.42,0.0,-1.34,-0.48,-0.46,-2.2489,1,0,0,-0.24,1,0,-0.3,0,-1.39
93.0,0,0,3.528,1,1.0,132,0,inst_3,-0.69,0.16,-1.35,-1.16,0,1,-0.1,-1.3,-0.96,,-0.81,1.44,0.06,-0.78832,1,0,1,1.41,0,1,0.71,0,-1.79
97.0,0,0,3.239,1,1.0,383,0,inst_3,0.56,0.01,-0.88,-0.09,0,1,0.1,1.71,-0.45,,-0.13,0.03,1.23,2.9839700000000002,1,1,0,0.88,0,0,0.21,1,-0.64
86.0,0,1,3.484,1,0.0,160,0,inst_5,0.21,1.13,1.39,1.24,1,1,-1.21,1.14,-0.88,,-0.23,0.37,1.56,4.43504,1,0,1,-0.88,1,1,2.45,0,0.24
100.0,0,1,2.313,1,1.0,295,0,inst_2,0.6,-1.34,1.46,0.82,0,1,1.12,0.1,1.0,1.0,0.95,-0.12,-0.47,-2.08711,1,1,0,0.14,0,1,-1.37,1,2.11
101.0,0,2,3.259,1,0.0,384,0,inst_6,0.02,-2.74,-2.1,2.07,0,1,-0.33,-1.27,0.27,,1.69,-0.7,-0.04,-1.13036,0,1,0,0.0,0,1,0.03,0,0.67
90.0,0,0,3.653,1,0.0,149,0,inst_0,-0.17,3.03,0.39,0.72,1,0,0.66,1.15,-1.54,1.0,0.27,-1.72,-0.43,-2.57079,0,0,1,-0.57,0,1,0.23,0,1.41
96.0,0,2,2.675,1,1.0,385,0,inst_3,-1.01,0.39,-0.78,0.52,0,0,0.52,0.05,-1.06,,1.41,-0.04,1.54,3.1194999999999995,1,0,0,0.03,1,0,0.6,0,-0.69
97.0,0,4,2.844,1,0.0,386,0,inst_4,0.69,0.2,-0.87,0.88,0,1,0.12,1.54,0.09,1.0,-0.17,-1.7,-0.68,-2.93392,1,1,0,-0.2,1,0,0.07,1,-1.31
100.0,0,0,3.298,1,0.0,98,0,inst_6,-2.95,1.6,-0.57,-1.67,1,0,1.92,0.85,0.2,,0.44,-0.35,1.19,2.92462,1,0,0,1.12,1,0,-1.06,0,0.5
113.0,0,1,3.432,1,1.0,212,0,inst_8,0.88,0.16,-1.41,-1.59,1,1,1.03,1.46,-0.83,,0.44,0.12,-1.11,-4.809520000000001,1,1,1,0.09,0,1,-1.04,1,1.39
98.0,0,1,3.39,1,0.0,336,0,inst_3,0.39,-0.01,0.68,0.57,0,0,1.08,-0.6,-0.44,,0.57,-0.07,1.13,2.8307,0,0,1,1.76,1,0,-0.06,1,-0.63
97.0,1,1,3.2319999999999998,1,0.0,309,0,inst_5,-0.5,-0.01,-0.5,-0.03,0,0,0.2,-0.42,0.48,0.0,-1.13,0.59,0.28,-0.0950399999999999,1,1,0,-0.7,1,1,0.57,1,-1.68
118.0,0,0,3.613,1,0.0,387,0,inst_1,-0.54,0.3,0.64,-0.17,0,0,0.43,0.79,-0.5,0.0,-0.73,-0.57,-1.25,-5.51625,0,0,0,-0.12,0,1,0.56,1,-0.06
103.0,0,0,1.735,1,1.0,86,0,inst_3,-0.41,0.51,0.59,-1.52,0,0,-0.28,-0.16,0.11,0.0,0.15,1.89,-0.28,-1.4858,0,0,1,-1.14,0,1,-0.18,1,-0.16
113.0,0,2,3.238,1,0.0,388,0,inst_4,-0.29,-0.33,-0.57,-0.32,0,0,-1.72,-0.4,0.32,1.0,-0.05,-0.15,-1.28,-5.14464,0,1,1,1.3,0,1,-0.34,1,0.25
93.0,0,4,1.19,0,1.0,389,0,inst_3,0.28,-0.26,-0.48,-0.7,0,1,-1.47,0.51,-0.48,1.0,0.24,-0.09,-0.08,-1.0952,0,0,0,1.1,1,0,0.22,0,0.15
91.0,0,2,3.404,1,1.0,284,0,inst_7,0.93,1.31,-0.63,-1.6,0,1,0.22,-0.6,1.14,0.0,1.23,0.05,-0.27,-1.91908,1,1,1,-0.65,1,1,-1.09,1,-1.33
95.0,0,2,3.301,1,1.0,31,0,inst_6,-0.61,0.23,0.14,-0.02,0,0,2.38,-1.73,0.54,1.0,0.87,-0.79,2.66,7.780660000000001,0,0,0,-0.09,0,1,1.89,1,-0.48
96.0,0,0,3.338,1,,176,0,,-0.33,-0.49,-0.68,1.59,0,1,1.33,-0.78,1.6,,0.54,1.52,-1.55,-6.1739000000000015,1,1,1,0.9,1,1,0.56,1,0.19
88.0,0,0,2.628,0,0.0,390,0,inst_7,0.1,0.74,0.75,1.35,1,0,-2.08,0.37,-0.3,,0.76,0.45,-0.66,-2.7344800000000005,1,1,0,1.95,0,1,1.35,0,0.26
103.0,0,0,2.553,1,,378,0,inst_2,-1.62,0.09,-1.11,-1.02,0,0,1.65,0.15,1.05,,-0.19,0.49,0.13,-0.66811,0,1,0,0.18,0,1,-1.44,0,1.83
124.0,0,1,3.031,1,1.0,224,0,inst_6,0.53,0.5,-0.33,1.71,0,1,0.13,0.24,-0.64,,-0.38,-0.14,-0.07,-1.21217,0,1,1,0.72,1,0,-0.03,1,-0.88
96.0,0,3,2.435,1,1.0,391,0,inst_6,-0.75,-0.18,-0.13,0.18,0,1,0.06,-1.22,-1.85,0.0,-0.63,-0.64,-0.28,-1.6818,1,1,1,1.89,1,1,2.26,0,-0.24
96.0,0,2,2.417,1,0.0,119,0,,1.01,1.63,0.09,-0.0,0,1,-0.91,-0.82,1.03,,-0.64,0.54,-0.62,-2.49854,0,1,1,0.37,0,1,1.37,1,-0.73
88.0,0,1,2.553,1,0.0,128,0,inst_1,0.95,0.63,-1.04,0.27,0,0,-1.06,2.31,-1.18,,-1.19,1.5,-0.42,-2.07226,0,1,0,-0.87,1,0,1.54,0,0.21
117.0,0,1,3.389,1,0.0,129,0,inst_8,-0.28,-0.36,0.29,-0.01,1,0,0.7,1.03,0.51,,0.1,1.59,0.11,-0.62721,0,0,0,-1.66,0,0,-0.68,1,1.07
108.0,0,0,3.637,1,1.0,392,0,inst_4,0.21,0.27,0.03,0.48,1,1,-2.13,-0.31,0.78,,-1.01,1.78,-2.25,-9.18325,0,1,0,-0.36,1,1,0.05,1,-0.14
85.0,0,1,3.758,1,1.0,99,0,inst_4,0.03,-1.71,0.09,-0.46,0,1,-0.24,-0.6,-1.34,1.0,0.39,0.88,-0.74,-3.7809199999999996,1,0,1,-2.4,0,0,-0.06,0,0.53
101.0,0,1,3.719,1,1.0,87,0,inst_3,-0.11,-0.71,-0.69,0.08,1,1,0.86,0.4,0.25,,-0.83,0.45,-0.22,-1.81818,0,0,0,-0.06,0,0,0.98,0,2.37
108.0,0,0,3.3480000000000003,1,0.0,185,0,inst_1,-0.98,-0.54,-1.43,-0.86,0,0,0.25,-0.15,0.23,,-1.72,-0.65,-0.69,-3.3101199999999995,0,1,0,-0.82,1,0,-0.33,0,-0.38
97.0,0,1,3.677,1,1.0,43,0,inst_3,-0.94,-0.08,1.03,0.79,1,1,0.83,-0.94,-0.88,1.0,-0.76,1.96,-1.03,-4.78731,0,1,1,-2.08,1,1,-0.51,1,-1.7
94.0,0,2,,0,0.0,151,0,inst_3,1.17,-0.69,-0.05,0.37,1,0,-0.12,0.74,0.85,,1.05,-1.57,-0.4,-2.3016,0,0,1,1.72,1,0,0.9,1,-0.34
88.0,0,1,2.092,1,,291,0,inst_7,-0.13,-0.43,-1.05,-0.4,1,0,0.3,0.38,-0.23,,1.02,1.53,0.42,-0.12136000000000002,0,0,1,1.22,1,0,0.94,0,0.46
86.0,0,1,3.2769999999999997,1,0.0,32,0,,0.14,-1.82,0.84,-0.25,0,1,-0.15,-1.06,-0.5,,0.55,-1.86,-1.55,-6.079350000000002,0,0,0,-0.62,0,0,-0.79,1,-0.14
111.0,0,1,3.813,1,0.0,322,0,inst_5,-1.15,-2.01,0.3,-1.31,1,1,-0.14,-0.83,0.71,1.0,0.88,-0.55,0.53,1.0208899999999999,1,1,1,0.3,1,1,-0.5,1,-0.83
98.0,0,2,2.679,1,1.0,13,0,inst_10,-0.51,0.72,-1.53,1.34,1,0,-2.08,-1.18,0.55,0.0,-0.7,-0.79,0.81,1.16999,0,0,1,-0.1,1,0,-0.3,1,-2.48
113.0,0,1,3.3080000000000003,1,0.0,200,0,inst_3,-0.2,0.29,0.32,2.18,1,1,-0.02,-1.76,-1.64,0.0,-1.46,-1.12,0.26,-0.13992000000000004,1,0,1,1.19,1,1,-0.29,1,0.17
94.0,0,0,3.4219999999999997,1,0.0,235,0,inst_4,0.73,-0.83,-1.43,1.45,1,0,-0.27,1.67,0.44,,-0.04,-0.43,0.66,1.2585200000000003,1,0,1,1.09,1,1,1.1,1,0.37
115.0,0,0,3.3280000000000003,1,1.0,197,0,,0.68,0.67,0.33,1.14,1,1,0.68,1.93,0.39,,0.54,-1.86,-0.17,-1.56576,0,0,1,1.68,0,1,-0.63,1,0.68
87.0,0,2,3.6860000000000004,1,0.0,348,0,inst_8,-0.25,0.39,-2.24,-0.35,0,1,0.58,1.5,0.89,,0.08,1.27,0.46,0.6955600000000001,0,1,1,1.07,0,0,0.22,1,-0.06
95.0,0,5,3.1919999999999997,1,0.0,154,0,inst_4,0.11,0.39,-0.01,-0.7,0,0,1.0,1.96,0.23,,0.92,-1.18,0.04,-0.8723200000000001,1,0,0,1.0,0,1,1.09,0,0.04
88.0,0,2,2.7430000000000003,1,,88,0,inst_8,-0.96,0.16,-1.74,-1.1,0,0,-2.0,-1.99,0.89,0.0,1.22,0.2,-0.8,-3.1944,1,0,0,-0.19,1,1,-0.26,0,1.62
89.0,0,0,3.602,1,0.0,188,0,inst_5,-0.11,-1.62,-0.09,0.37,0,0,-1.0,-0.26,0.5,,1.62,-0.32,-0.93,-4.34986,0,0,0,1.54,1,0,0.28,1,0.17
107.0,0,3,2.872,1,0.0,393,0,inst_2,-0.91,-1.29,0.5,1.26,1,1,0.84,0.13,-0.53,,0.41,-0.8,-1.74,-5.99728,1,0,1,1.33,1,1,0.48,0,1.23
80.0,0,1,2.845,1,0.0,394,0,inst_2,0.31,-1.11,-0.12,-0.57,0,0,-0.35,-1.46,-0.65,,1.11,-0.07,0.12,-0.6586,1,0,0,-1.43,0,1,-0.34,1,1.43
93.0,0,2,3.449,1,0.0,395,0,inst_3,-1.9,1.22,-0.18,-0.59,1,1,1.43,-0.06,-0.34,,0.97,2.06,0.14,-0.5171399999999999,1,0,1,0.26,1,1,-0.67,1,2.43
115.0,0,3,,1,0.0,335,0,inst_4,-0.31,0.33,-0.46,0.18,0,0,0.42,-0.48,-1.36,,0.84,1.09,-0.99,-3.51955,1,0,0,0.5,0,0,0.31,0,0.57
93.0,0,0,3.641,0,,188,0,inst_7,1.68,1.28,-0.78,-0.51,0,1,0.06,-1.0,1.45,,-1.37,0.84,-0.98,-4.56818,0,0,1,-0.98,1,0,0.67,1,2.17
106.0,0,1,2.9560000000000004,1,0.0,396,0,inst_6,-0.77,0.81,0.74,-0.56,0,0,-1.05,0.7,1.07,,0.15,-0.47,0.75,1.217,0,1,1,0.15,1,0,1.11,1,0.06
108.0,0,0,3.2710000000000004,1,0.0,397,0,inst_6,-0.8,0.33,1.58,2.05,0,1,0.38,-2.41,1.17,1.0,-1.19,-0.04,-0.1,-1.3271,1,0,0,-0.52,0,0,-1.51,1,-0.28
104.0,0,1,3.242,1,0.0,188,0,inst_10,-0.0,2.67,0.25,0.6,1,0,0.89,0.43,2.75,0.0,-1.4,0.12,-0.93,-4.01506,1,1,0,-0.48,0,1,0.84,0,-0.19
80.0,0,2,2.987,0,0.0,146,0,inst_5,0.9,-0.6,1.33,0.7,0,0,2.05,-1.1,1.4,,1.69,1.28,0.6,0.7922,0,1,0,2.38,1,1,-1.36,0,0.11
98.0,0,0,3.089,1,0.0,55,0,inst_2,1.7,-0.09,-1.03,-0.32,1,0,-1.93,2.5,-0.14,,0.08,-0.59,-0.06,-1.18534,0,1,1,0.14,0,0,-0.91,1,0.44
102.0,1,1,3.827,1,1.0,193,0,inst_5,1.02,1.51,-0.32,-1.17,1,0,-0.45,-0.22,0.85,,-0.16,0.07,-1.07,-5.09489,1,1,0,1.16,0,1,-0.7,0,0.78
119.0,0,0,3.679,1,1.0,228,0,inst_3,-2.35,0.37,1.53,0.44,0,0,0.37,0.01,-0.59,0.0,-0.64,0.37,-0.05,-1.18395,1,1,1,-1.58,0,0,-0.65,0,-1.54
